ticker,entry_date,entry_price,sl_price,tp_price,exit_date,exit_price,target_pct,sl_pct,outcome,pnl_pct
MINDACORP,2024-12-24,491.86,480.1,552.0,2025-01-15,552.0,12.23,2.39,WIN,12.23
MINDACORP,2025-01-28,516.26,500.0,578.0,2025-01-31,578.0,11.96,3.15,WIN,11.96
MINDACORP,2025-04-07,496.24,490.05,554.5,2025-04-08,490.05,11.74,1.25,LOSS,-1.25
MINDACORP,2026-09-16,674.75,653.8,750.8,,,11.27,3.1,OPEN,0.0
TANLA,2022-01-19,1830.01,1780.0,2096.75,2022-01-25,1780.0,14.58,2.73,LOSS,-2.73
TANLA,2022-12-19,735.06,728.55,849.0,2022-12-21,728.55,15.5,0.89,LOSS,-0.89
TANLA,2023-03-13,625.04,602.3,693.0,2023-03-15,602.3,10.87,3.64,LOSS,-3.64
TANLA,2023-08-21,1056.19,1015.0,1317.95,2023-08-24,1015.0,24.78,3.9,LOSS,-3.9
TANLA,2024-01-18,1114.66,1083.2,1248.0,2024-01-24,1083.2,11.96,2.82,LOSS,-2.82
TANLA,2024-05-09,863.54,825.15,1031.0,2024-06-04,825.15,19.39,4.45,LOSS,-4.45
TANLA,2025-01-06,691.85,660.25,794.4,2025-01-13,660.25,14.82,4.57,LOSS,-4.57
TANLA,2025-06-19,640.77,616.5,707.7,2025-07-28,616.5,10.44,3.79,LOSS,-3.79
TANLA,2025-10-20,637.81,618.75,725.0,2025-10-24,618.75,13.67,2.99,LOSS,-2.99
SUPREMEIND,2021-12-20,2211.2,2158.15,2465.0,2021-12-21,2158.15,11.48,2.4,LOSS,-2.4
SUPREMEIND,2022-12-23,2322.71,2272.4,2568.45,2023-01-30,2568.45,10.58,2.17,WIN,10.58
SUPREMEIND,2024-01-11,4259.11,4100.0,4844.75,2024-01-15,4100.0,13.75,3.74,LOSS,-3.74
SUPREMEIND,2024-06-26,5821.66,5587.85,6460.0,2024-07-23,5587.85,10.96,4.02,LOSS,-4.02
SUPREMEIND,2025-09-30,4182.73,4116.5,4615.9,2025-10-09,4116.5,10.36,1.58,LOSS,-1.58
LTTS,2021-02-23,2493.3,2410.0,2760.0,2021-03-02,2760.0,10.7,3.34,WIN,10.7
LTTS,2021-10-20,4707.85,4618.95,5548.7,2021-10-21,4618.95,17.86,1.89,LOSS,-1.89
LTTS,2023-03-23,3386.44,3272.5,3792.4,2023-04-28,3792.4,11.99,3.36,WIN,11.99
LTTS,2025-02-14,4988.66,4875.21,5509.0,2025-02-17,4875.21,10.43,2.27,LOSS,-2.27
SOLARWORLD,2026-05-18,201.83,196.0,229.9,2026-05-20,196.0,13.91,2.89,LOSS,-2.89
SOLARWORLD,2026-08-03,184.75,181.0,226.85,2026-08-04,181.0,22.79,2.03,LOSS,-2.03
ZAGGLE,2024-05-28,296.24,286.0,338.1,2024-05-29,286.0,14.13,3.46,LOSS,-3.46
ZAGGLE,2024-08-30,350.68,345.01,394.45,2024-09-02,345.01,12.48,1.61,LOSS,-1.61
ZAGGLE,2026-05-14,233.04,230.03,257.0,2026-05-15,230.03,10.28,1.29,LOSS,-1.29
QUADFUTURE,2025-06-19,466.75,451.3,517.4,2025-06-20,451.3,10.85,3.31,LOSS,-3.31
QUADFUTURE,2025-09-10,450.71,441.49,502.4,2025-09-11,441.49,11.47,2.05,LOSS,-2.05
QUADFUTURE,2026-01-12,299.96,292.55,369.7,2026-01-23,292.55,23.25,2.47,LOSS,-2.47
QUADFUTURE,2026-05-15,290.27,279.8,334.0,2026-05-18,279.8,15.06,3.61,LOSS,-3.61
MANAKSIA,2021-06-16,64.65,62.6,78.2,2021-06-18,62.6,20.96,3.17,LOSS,-3.17
MANAKSIA,2021-08-10,65.71,64.15,72.8,2021-08-11,64.15,10.79,2.38,LOSS,-2.38
MANAKSIA,2022-05-04,88.05,86.03,105.7,2022-05-05,86.03,20.05,2.29,LOSS,-2.29
MANAKSIA,2022-06-14,78.04,77.02,94.4,2022-06-16,77.02,20.97,1.3,LOSS,-1.3
MANAKSIA,2023-10-09,134.7,130.55,154.7,2023-10-18,154.7,14.85,3.08,WIN,14.85
MANAKSIA,2024-03-06,116.6,112.1,128.7,2024-03-11,112.1,10.38,3.86,LOSS,-3.86
MANAKSIA,2024-05-07,109.56,104.65,123.0,2024-05-14,104.65,12.26,4.48,LOSS,-4.48
MANAKSIA,2024-10-07,95.98,93.0,113.8,2024-10-22,93.0,18.57,3.1,LOSS,-3.1
MANAKSIA,2024-12-20,87.27,85.65,97.0,2024-12-23,85.65,11.15,1.85,LOSS,-1.85
MANAKSIA,2025-05-09,61.3,60.0,75.59,2025-05-20,75.59,23.3,2.13,WIN,23.3
MANAKSIA,2025-07-28,75.36,73.21,85.6,2025-08-07,73.21,13.59,2.85,LOSS,-2.85
KTKBANK,2021-06-18,61.76,60.4,68.8,2021-07-20,60.4,11.39,2.21,LOSS,-2.21
KTKBANK,2021-11-18,71.4,69.85,81.85,2021-11-22,69.85,14.64,2.17,LOSS,-2.17
KTKBANK,2022-09-26,78.71,76.5,91.35,2022-09-28,76.5,16.06,2.81,LOSS,-2.81
KTKBANK,2022-12-23,133.88,129.5,149.9,2022-12-27,149.9,11.97,3.27,WIN,11.97
KTKBANK,2023-03-14,138.75,134.35,158.0,2023-03-20,134.35,13.87,3.17,LOSS,-3.17
KTKBANK,2023-06-26,150.25,147.65,165.9,2023-06-28,165.9,10.42,1.73,WIN,10.42
KTKBANK,2023-09-13,224.45,219.55,247.6,2023-09-20,247.6,10.31,2.18,WIN,10.31
KTKBANK,2024-01-24,244.7,235.3,282.2,2024-02-13,235.3,15.32,3.84,LOSS,-3.84
INVENTURE,2021-02-12,18.3,17.37,23.4,2021-03-02,23.4,27.87,5.06,WIN,27.87
INVENTURE,2021-06-24,24.7,23.75,29.7,2021-06-25,23.75,20.24,3.85,LOSS,-3.85
INVENTURE,2021-11-15,2.66,2.62,3.0,2021-11-16,2.62,12.68,1.46,LOSS,-1.46
INVENTURE,2022-03-28,3.56,3.45,4.5,2022-03-29,3.45,26.32,3.16,LOSS,-3.16
INVENTURE,2022-09-16,3.12,3.02,3.9,2022-09-19,3.02,24.8,3.38,LOSS,-3.38
INVENTURE,2024-04-18,2.34,2.28,2.7,2024-04-22,2.28,15.51,2.59,LOSS,-2.59
INVENTURE,2025-07-24,1.59,1.52,1.78,2025-07-31,1.52,11.77,4.55,LOSS,-4.55
PIONRINV,2026-05-20,113.87,109.0,129.4,2026-05-27,129.4,13.64,4.28,WIN,13.64
PIONRINV,2026-07-29,85.11,80.23,112.42,2026-08-17,80.23,32.1,5.73,LOSS,-5.73
UNITEDTEA,2022-01-14,383.75,376.2,458.0,2022-01-17,376.2,19.35,1.97,LOSS,-1.97
UNITEDTEA,2022-04-18,364.39,352.1,418.0,2022-04-19,418.0,14.71,3.37,WIN,14.71
UNITEDTEA,2025-04-07,391.26,381.1,447.95,2025-05-09,381.1,14.49,2.6,LOSS,-2.6
UNITEDTEA,2025-06-12,423.52,414.0,493.0,2025-07-16,493.0,16.4,2.25,WIN,16.4
UNITEDTEA,2025-08-07,447.29,435.1,495.0,2025-08-11,495.0,10.67,2.72,WIN,10.67
UNITEDTEA,2026-05-12,522.02,502.05,590.0,2026-06-08,502.05,13.02,3.83,LOSS,-3.83
UPL,2021-04-12,609.52,581.0,673.95,2021-05-10,673.95,10.57,4.68,WIN,10.57
UPL,2025-05-30,621.56,601.2,692.2,2025-07-04,692.2,11.36,3.28,WIN,11.36
TARMAT,2021-05-12,46.85,45.54,60.0,2021-05-13,45.54,28.07,2.8,LOSS,-2.8
TARMAT,2021-08-26,63.17,60.5,98.2,2021-08-27,60.5,55.44,4.23,LOSS,-4.23
TARMAT,2021-10-20,63.34,60.3,76.1,2021-10-29,60.3,20.15,4.8,LOSS,-4.8
TARMAT,2022-09-26,52.6,50.55,66.0,2022-09-28,50.55,25.48,3.9,LOSS,-3.9
TARMAT,2023-10-23,83.38,81.92,100.95,2023-10-24,81.92,21.08,1.74,LOSS,-1.74
TARMAT,2024-01-15,89.2,88.01,103.7,2024-01-18,103.7,16.26,1.33,WIN,16.26
TARMAT,2024-03-06,114.04,108.75,153.9,2024-03-07,108.75,34.96,4.64,LOSS,-4.64
TARMAT,2024-06-05,80.85,77.5,91.2,2024-06-07,77.5,12.8,4.14,LOSS,-4.14
TARMAT,2024-09-05,81.7,77.62,104.5,2024-10-22,77.62,27.91,4.99,LOSS,-4.99
TARMAT,2024-09-24,86.31,83.32,97.4,2024-09-26,83.32,12.85,3.47,LOSS,-3.47
TARMAT,2025-07-25,56.22,53.77,64.9,2025-08-01,53.77,15.43,4.36,LOSS,-4.36
TARMAT,2025-10-14,53.16,52.4,58.85,2025-10-20,52.4,10.7,1.43,LOSS,-1.43
TARMAT,2026-03-10,58.9,55.92,73.9,2026-03-11,55.92,25.47,5.06,LOSS,-5.06
TARMAT,2026-08-20,51.49,49.32,69.65,2026-08-24,49.32,35.26,4.22,LOSS,-4.22
SRGHFL,2023-10-18,263.74,253.84,332.0,2023-10-20,253.84,25.88,3.75,LOSS,-3.75
SRGHFL,2023-12-20,278.17,265.0,336.75,2024-01-15,265.0,21.06,4.74,LOSS,-4.74
SRGHFL,2025-01-06,372.85,355.2,414.0,2025-01-13,355.2,11.04,4.73,LOSS,-4.73
SRGHFL,2025-05-02,296.5,284.25,349.0,,,17.71,4.13,OPEN,0.0
SRGHFL,2026-01-12,269.67,260.0,314.95,2026-02-16,260.0,16.79,3.59,LOSS,-3.59
SRGHFL,2026-02-06,275.27,265.0,305.0,2026-02-09,265.0,10.8,3.73,LOSS,-3.73
SRGHFL,2026-05-13,291.21,280.0,325.05,2026-05-14,280.0,11.62,3.85,LOSS,-3.85
PSPPROJECT,2021-08-11,421.58,412.2,476.5,2021-08-23,412.2,13.03,2.22,LOSS,-2.22
PSPPROJECT,2021-12-17,488.0,469.5,537.35,2021-12-20,469.5,10.11,3.79,LOSS,-3.79
PSPPROJECT,2022-02-14,533.06,518.66,639.3,2022-02-15,518.66,19.93,2.7,LOSS,-2.7
PSPPROJECT,2022-06-16,492.19,483.37,550.0,2022-06-17,483.37,11.75,1.79,LOSS,-1.79
PSPPROJECT,2022-09-26,600.74,588.5,684.0,2022-09-27,588.5,13.86,2.04,LOSS,-2.04
PSPPROJECT,2023-01-18,698.5,674.85,776.0,2023-02-10,674.85,11.1,3.39,LOSS,-3.39
PSPPROJECT,2023-05-18,681.21,666.1,754.85,2023-05-26,754.85,10.81,2.22,WIN,10.81
HUBTOWN,2021-08-30,27.71,27.27,39.8,2021-09-21,27.27,43.62,1.58,LOSS,-1.58
HUBTOWN,2022-02-15,62.83,61.48,75.35,2022-02-16,61.48,19.94,2.14,LOSS,-2.14
HUBTOWN,2022-04-08,44.74,43.66,52.65,2022-04-18,52.65,17.69,2.41,WIN,17.69
HUBTOWN,2022-06-14,53.99,53.31,59.75,2022-06-16,53.31,10.67,1.25,LOSS,-1.25
HUBTOWN,2022-07-15,79.04,76.77,89.3,2022-07-18,76.77,12.98,2.86,LOSS,-2.86
HUBTOWN,2022-09-15,75.19,70.93,99.55,2022-09-19,70.93,32.4,5.66,LOSS,-5.66
HUBTOWN,2022-10-14,53.8,52.47,62.5,2022-10-20,52.47,16.17,2.47,LOSS,-2.47
HUBTOWN,2023-02-23,41.53,40.29,47.6,2023-02-24,40.29,14.63,2.97,LOSS,-2.97
HUBTOWN,2023-05-30,42.64,40.94,50.85,2023-05-31,40.94,19.26,3.99,LOSS,-3.99
HUBTOWN,2023-07-31,46.01,43.8,51.0,2023-08-16,43.8,10.84,4.81,LOSS,-4.81
HUBTOWN,2024-05-27,136.35,132.16,157.45,2024-05-28,132.16,15.47,3.07,LOSS,-3.07
HUBTOWN,2024-10-08,270.05,258.0,297.5,2024-10-09,297.5,10.16,4.46,WIN,10.16
HUBTOWN,2024-12-12,288.57,275.5,323.85,2024-12-13,275.5,12.22,4.53,LOSS,-4.53
HUBTOWN,2025-11-25,302.54,295.0,337.0,2025-12-08,295.0,11.39,2.49,LOSS,-2.49
BURNPUR,2021-03-30,2.12,2.08,2.85,2021-04-01,2.08,34.12,2.16,LOSS,-2.16
BURNPUR,2021-07-20,2.23,2.18,2.85,2021-07-22,2.18,28.09,2.11,LOSS,-2.11
BURNPUR,2021-09-14,3.16,3.12,3.6,2021-09-15,3.12,13.83,1.39,LOSS,-1.39
BURNPUR,2021-10-25,3.3,3.22,4.0,2021-10-26,3.22,21.21,2.5,LOSS,-2.5
BURNPUR,2022-11-03,5.06,4.85,5.65,2022-11-16,4.85,11.6,4.2,LOSS,-4.2
BURNPUR,2022-12-22,5.35,5.05,6.65,2022-12-23,5.05,24.3,5.63,LOSS,-5.63
BURNPUR,2023-03-31,4.95,4.65,6.75,2023-04-03,4.65,36.36,6.0,LOSS,-6.0
BURNPUR,2024-01-25,6.86,6.7,7.85,2024-01-31,6.7,14.39,2.37,LOSS,-2.37
BURNPUR,2024-05-08,6.14,6.1,7.35,2024-05-10,6.1,19.76,0.61,LOSS,-0.61
BURNPUR,2024-11-11,6.43,6.13,7.13,2024-11-14,6.13,10.93,4.63,LOSS,-4.63
BURNPUR,2024-12-26,6.73,6.53,7.84,2025-01-07,6.53,16.54,2.88,LOSS,-2.88
AUBANK,2021-03-19,1131.05,1116.72,1290.0,2021-03-30,1290.0,14.05,1.27,WIN,14.05
AUBANK,2022-05-11,1255.59,1206.15,1416.9,2022-06-09,1206.15,12.85,3.94,LOSS,-3.94
AUBANK,2024-07-10,624.96,616.15,688.9,2024-08-12,616.15,10.23,1.41,LOSS,-1.41
BAJAJFINSV,2025-04-30,1928.92,1878.0,2135.0,,,10.68,2.64,OPEN,0.0
BAJAJFINSV,2026-09-11,1897.35,1866.5,2118.5,2026-09-15,1866.5,11.66,1.63,LOSS,-1.63
MANKIND,2023-09-01,1717.2,1699.0,1944.0,2023-09-20,1699.0,13.21,1.06,LOSS,-1.06
MANKIND,2024-02-26,2075.01,2027.0,2297.4,2024-03-13,2027.0,10.72,2.31,LOSS,-2.31
MANKIND,2024-05-09,2146.75,2075.65,2380.8,2024-05-16,2075.65,10.9,3.31,LOSS,-3.31
MANKIND,2025-05-02,2393.24,2316.0,2642.2,2025-06-19,2316.0,10.4,3.23,LOSS,-3.23
MANKIND,2026-03-19,2050.7,2012.3,2284.9,2026-03-20,2012.3,11.42,1.87,LOSS,-1.87
HINDUNILVR,2022-06-10,2166.71,2109.2,2388.0,2022-06-17,2109.2,10.21,2.65,LOSS,-2.65
HINDUNILVR,2025-08-13,2473.9,2398.5,2727.5,2025-08-28,2727.5,10.25,3.05,WIN,10.25
HINDUNILVR,2026-05-29,2140.75,2113.5,2408.0,2026-06-01,2113.5,12.48,1.27,LOSS,-1.27
SAPPHIRE,2022-04-11,1289.5,1250.0,1449.0,2022-04-12,1250.0,12.37,3.06,LOSS,-3.06
SAPPHIRE,2024-03-13,1382.46,1350.8,1548.0,2024-03-20,1548.0,11.97,2.29,WIN,11.97
SAPPHIRE,2024-08-13,1550.76,1490.45,1817.2,2024-09-05,1490.45,17.18,3.89,LOSS,-3.89
SAPPHIRE,2024-12-19,303.95,298.1,355.5,2025-01-03,355.5,16.96,1.92,WIN,16.96
SAPPHIRE,2025-05-08,297.27,287.9,341.9,2025-06-09,341.9,15.01,3.15,WIN,15.01
SAPPHIRE,2026-03-02,196.23,192.06,228.9,2026-03-04,192.06,16.65,2.12,LOSS,-2.12
SAPPHIRE,2026-05-11,182.01,175.9,212.7,2026-05-12,175.9,16.86,3.36,LOSS,-3.36
SAPPHIRE,2026-07-13,172.45,166.3,193.9,2026-07-29,193.9,12.44,3.57,WIN,12.44
QUESS,2021-10-29,851.03,827.45,958.95,2021-11-17,958.95,12.68,2.77,WIN,12.68
QUESS,2022-10-17,570.39,561.25,651.4,2022-10-21,561.25,14.2,1.6,LOSS,-1.6
QUESS,2024-03-11,485.43,479.65,582.0,2024-03-12,479.65,19.89,1.19,LOSS,-1.19
QUESS,2024-08-05,664.22,650.73,752.6,2024-08-26,752.6,13.3,2.03,WIN,13.3
QUESS,2025-04-09,594.54,581.85,673.8,2025-04-11,581.85,13.33,2.13,LOSS,-2.13
QUESS,2025-05-20,337.7,324.0,379.05,2025-05-28,324.0,12.24,4.06,LOSS,-4.06
QUESS,2026-05-14,206.78,196.99,238.0,2026-05-18,196.99,15.1,4.73,LOSS,-4.73
ITC,2021-04-12,206.64,201.6,228.1,2021-04-22,201.6,10.39,2.44,LOSS,-2.44
ITC,2021-10-22,235.6,231.2,265.3,2021-10-25,231.2,12.61,1.87,LOSS,-1.87
AJANTPHARM,2021-09-08,2146.83,2096.0,2435.0,2021-10-22,2096.0,13.42,2.37,LOSS,-2.37
AJANTPHARM,2022-04-04,1743.41,1697.15,2010.0,2022-05-10,1697.15,15.29,2.65,LOSS,-2.65
AJANTPHARM,2024-04-15,2106.0,2071.3,2317.65,2024-04-16,2071.3,10.05,1.65,LOSS,-1.65
AJANTPHARM,2024-05-30,2156.93,2125.05,2540.0,2024-06-04,2125.05,17.76,1.48,LOSS,-1.48
AJANTPHARM,2025-02-10,2650.25,2566.1,3079.9,2025-02-11,2566.1,16.21,3.18,LOSS,-3.18
ADVAIT,2026-05-12,1932.85,1850.0,2143.2,2026-05-18,1850.0,10.88,4.29,LOSS,-4.29
ADVAIT,2026-08-07,2139.43,2050.0,2363.5,2026-09-10,2050.0,10.47,4.18,LOSS,-4.18
SHYAMMETL,2022-05-23,310.45,295.0,346.7,2022-05-26,295.0,11.68,4.98,LOSS,-4.98
SHYAMMETL,2023-01-06,303.46,299.92,334.9,2023-01-10,299.92,10.36,1.17,LOSS,-1.17
SHYAMMETL,2024-02-09,665.49,637.0,734.9,2024-02-22,637.0,10.43,4.28,LOSS,-4.28
SHYAMMETL,2025-01-27,754.6,737.0,830.45,2025-01-28,737.0,10.05,2.33,LOSS,-2.33
INDIANCARD,2021-03-01,129.64,123.7,150.0,2021-03-08,150.0,15.71,4.58,WIN,15.71
INDIANCARD,2021-08-23,160.47,156.1,199.0,,,24.01,2.73,OPEN,0.0
INDIANCARD,2022-05-13,248.84,238.05,292.2,2022-05-16,238.05,17.43,4.34,LOSS,-4.34
INDIANCARD,2022-07-08,257.4,250.47,317.7,2022-07-11,250.47,23.43,2.69,LOSS,-2.69
INDIANCARD,2022-12-23,213.34,207.36,240.0,2023-02-01,207.36,12.5,2.8,LOSS,-2.8
INDIANCARD,2023-11-29,252.81,243.75,283.9,2023-12-05,243.75,12.3,3.58,LOSS,-3.58
INDIANCARD,2025-01-13,274.21,266.0,339.4,2025-01-14,266.0,23.77,2.99,LOSS,-2.99
INDIANCARD,2025-03-27,238.84,233.41,281.99,2025-03-28,233.41,18.07,2.27,LOSS,-2.27
INDIANCARD,2025-06-18,303.24,296.95,384.0,2025-06-19,296.95,26.63,2.07,LOSS,-2.07
INDIANCARD,2025-09-25,265.25,258.39,303.05,2025-09-30,258.39,14.25,2.59,LOSS,-2.59
INDIANCARD,2026-06-03,213.5,203.35,235.03,2026-06-08,203.35,10.08,4.75,LOSS,-4.75
IFGLEXPOR,2021-02-23,260.39,256.26,299.0,2021-02-26,256.26,14.83,1.58,LOSS,-1.58
IFGLEXPOR,2021-04-12,345.5,336.6,392.0,2021-04-13,336.6,13.46,2.58,LOSS,-2.58
IFGLEXPOR,2022-05-04,276.25,271.26,323.0,2022-05-06,271.26,16.92,1.81,LOSS,-1.81
IFGLEXPOR,2022-06-09,274.65,265.95,312.0,2022-06-15,265.95,13.6,3.17,LOSS,-3.17
IFGLEXPOR,2023-01-25,258.25,246.25,289.85,2023-02-10,246.25,12.24,4.65,LOSS,-4.65
IFGLEXPOR,2023-09-12,476.69,470.7,525.0,2023-09-18,470.7,10.14,1.26,LOSS,-1.26
IFGLEXPOR,2023-10-23,483.25,462.5,531.65,2023-10-24,462.5,10.02,4.29,LOSS,-4.29
IFGLEXPOR,2024-05-21,660.1,638.05,755.15,2024-05-22,638.05,14.4,3.34,LOSS,-3.34
IFGLEXPOR,2024-10-22,573.76,550.0,649.0,2024-10-23,550.0,13.11,4.14,LOSS,-4.14
IFGLEXPOR,2025-02-27,353.43,349.52,395.5,2025-02-28,349.52,11.9,1.11,LOSS,-1.11
IFGLEXPOR,2025-04-07,352.74,336.6,400.0,2025-05-12,400.0,13.4,4.57,WIN,13.4
IFGLEXPOR,2025-07-18,517.32,500.0,570.0,2025-07-21,500.0,10.18,3.35,LOSS,-3.35
IFGLEXPOR,2025-08-29,241.08,229.44,284.4,2025-09-30,284.4,17.97,4.83,WIN,17.97
IFGLEXPOR,2025-10-13,260.77,257.4,298.6,2025-10-14,257.4,14.51,1.29,LOSS,-1.29
IFGLEXPOR,2026-02-16,176.26,168.81,196.9,2026-02-24,168.81,11.71,4.23,LOSS,-4.23
BALAJEE,2024-12-17,74.38,71.05,83.0,2024-12-20,71.05,11.6,4.47,LOSS,-4.47
BALAJEE,2025-03-21,50.44,49.3,63.55,2025-03-25,49.3,26.0,2.25,LOSS,-2.25
KANPRPLA,2021-03-19,134.19,128.0,183.5,2021-05-18,183.5,36.75,4.61,WIN,36.75
KANPRPLA,2021-08-10,241.8,230.0,289.4,2021-08-11,230.0,19.69,4.88,LOSS,-4.88
KANPRPLA,2021-09-15,239.39,228.95,268.95,2021-09-16,228.95,12.35,4.36,LOSS,-4.36
KANPRPLA,2022-04-26,128.95,125.68,148.45,2022-04-28,125.68,15.12,2.54,LOSS,-2.54
KANPRPLA,2022-12-16,94.14,91.85,115.45,2022-12-22,91.85,22.64,2.43,LOSS,-2.43
KANPRPLA,2023-06-15,92.54,88.25,110.8,2023-06-30,110.8,19.74,4.63,WIN,19.74
KANPRPLA,2024-02-07,131.84,130.14,149.5,2024-02-08,130.14,13.4,1.29,LOSS,-1.29
KANPRPLA,2024-05-29,98.03,93.6,114.7,2024-06-04,93.6,17.01,4.51,LOSS,-4.51
KANPRPLA,2024-09-20,116.49,112.02,135.0,2024-10-25,112.02,15.89,3.84,LOSS,-3.84
KANPRPLA,2025-07-25,203.0,195.0,226.25,2025-07-28,195.0,11.45,3.94,LOSS,-3.94
KANPRPLA,2025-08-28,204.78,197.5,229.0,2025-08-29,197.5,11.83,3.55,LOSS,-3.55
KANPRPLA,2026-05-15,199.96,195.01,227.0,2026-05-18,195.01,13.52,2.48,LOSS,-2.48
VSTTILLERS,2021-11-29,2918.46,2865.55,3367.5,2021-11-30,2865.55,15.39,1.81,LOSS,-1.81
VSTTILLERS,2022-05-04,2626.0,2561.3,2950.0,2022-05-09,2561.3,12.34,2.46,LOSS,-2.46
VSTTILLERS,2024-05-03,3386.22,3250.0,3739.0,2024-05-06,3250.0,10.42,4.02,LOSS,-4.02
VSTTILLERS,2024-10-07,4339.52,4142.1,4794.0,2024-10-08,4142.1,10.47,4.55,LOSS,-4.55
VSTTILLERS,2025-11-06,5558.75,5401.0,6149.0,2025-11-19,5401.0,10.62,2.84,LOSS,-2.84
SILVERAG,2026-03-19,230.32,220.81,280.3,2026-03-23,220.81,21.7,4.13,LOSS,-4.13
SILVERAG,2026-06-08,235.88,229.89,277.71,2026-06-10,229.89,17.74,2.54,LOSS,-2.54
ORTEL,2022-08-29,1.12,1.1,1.25,2022-08-30,1.1,11.11,2.22,LOSS,-2.22
ORTEL,2022-11-28,1.11,1.09,1.4,2022-11-30,1.09,25.84,2.11,LOSS,-2.11
ORTEL,2023-01-16,1.02,1.0,1.2,2023-01-23,1.0,17.07,2.44,LOSS,-2.44
ORTEL,2023-11-21,0.91,0.89,1.05,2023-11-24,0.89,15.07,2.36,LOSS,-2.36
ORTEL,2025-01-27,1.89,1.82,2.45,2025-02-03,1.82,29.97,3.36,LOSS,-3.36
ORTEL,2025-09-16,1.64,1.58,2.07,2025-09-17,1.58,26.22,3.41,LOSS,-3.41
ORTEL,2025-10-29,1.9,1.84,2.2,2025-10-30,1.84,16.09,2.83,LOSS,-2.83
ORTEL,2026-01-19,1.43,1.4,1.7,2026-01-27,1.4,19.09,2.21,LOSS,-2.21
ALEMBICLTD,2021-03-25,102.78,99.7,117.65,2021-04-19,99.7,14.47,2.99,LOSS,-2.99
ALEMBICLTD,2023-10-23,76.39,74.15,90.55,2023-12-07,90.55,18.54,2.93,WIN,18.54
ALEMBICLTD,2024-02-13,95.28,92.6,106.7,2024-02-21,106.7,11.99,2.81,WIN,11.99
ALEMBICLTD,2024-05-13,85.45,83.56,100.0,2024-05-14,100.0,17.03,2.22,WIN,17.03
ALEMBICLTD,2024-09-17,145.15,141.13,169.0,2024-09-19,141.13,16.43,2.77,LOSS,-2.77
ALEMBICLTD,2026-08-05,86.73,85.05,95.53,2026-08-07,85.05,10.15,1.93,LOSS,-1.93
RAYMOND,2021-03-19,336.67,328.0,395.7,2021-04-12,328.0,17.53,2.58,LOSS,-2.58
RAYMOND,2021-08-10,413.84,408.5,473.9,2021-08-11,408.5,14.51,1.29,LOSS,-1.29
RAYMOND,2022-12-26,1309.1,1255.0,1630.0,2023-02-22,1255.0,24.51,4.13,LOSS,-4.13
RAYMOND,2023-11-22,1699.06,1670.53,1922.8,2023-11-23,1670.53,13.17,1.68,LOSS,-1.68
RAYMOND,2024-03-11,1742.11,1716.05,1943.9,2024-03-12,1716.05,11.58,1.5,LOSS,-1.5
RAYMOND,2024-07-11,2206.57,2150.38,2685.0,2024-07-12,2150.38,21.68,2.55,LOSS,-2.55
RAYMOND,2024-09-09,1943.6,1853.65,2150.0,2024-09-12,1853.65,10.62,4.63,LOSS,-4.63
RAYMOND,2024-12-20,1679.26,1605.1,1908.0,2025-01-10,1605.1,13.62,4.42,LOSS,-4.42
RAYMOND,2025-05-14,1278.18,1216.1,1564.2,2025-05-15,1216.1,22.38,4.86,LOSS,-4.86
AEQUS,2026-07-13,244.11,241.36,274.39,2026-07-14,241.36,12.41,1.12,LOSS,-1.12
GRAUWEIL,2021-09-20,60.54,58.7,68.0,2021-09-21,58.7,12.33,3.04,LOSS,-3.04
GRAUWEIL,2022-05-11,61.84,59.0,70.5,2022-05-18,70.5,14.01,4.59,WIN,14.01
GRAUWEIL,2022-12-09,96.11,92.35,109.4,2022-12-12,92.35,13.82,3.91,LOSS,-3.91
GRAUWEIL,2023-03-14,98.9,95.6,110.35,2023-03-24,95.6,11.58,3.34,LOSS,-3.34
AMBIKCO,2023-02-02,1419.25,1390.65,1583.0,2023-03-24,1390.65,11.54,2.02,LOSS,-2.02
AMBIKCO,2023-09-29,1497.2,1475.0,1688.0,2023-10-26,1475.0,12.74,1.48,LOSS,-1.48
AMBIKCO,2024-08-13,1744.08,1697.85,2197.65,2024-08-14,1697.85,26.01,2.65,LOSS,-2.65
AMBIKCO,2025-04-07,1326.51,1287.45,1467.0,2025-05-15,1467.0,10.59,2.94,WIN,10.59
AMBIKCO,2026-05-12,1522.42,1460.0,1687.0,2026-05-26,1687.0,10.81,4.1,WIN,10.81
AMBIKCO,2026-08-10,1735.65,1702.0,1931.0,2026-08-11,1702.0,11.26,1.94,LOSS,-1.94
GOKEX,2021-08-11,205.39,201.12,233.7,2021-08-20,201.12,13.78,2.08,LOSS,-2.08
GOKEX,2021-09-17,193.6,189.88,214.9,2021-09-20,189.88,11.0,1.92,LOSS,-1.92
GOKEX,2021-11-30,263.3,257.15,298.0,2021-12-01,257.15,13.18,2.33,LOSS,-2.33
GOKEX,2022-01-25,340.02,325.3,396.15,2022-01-27,396.15,16.51,4.33,WIN,16.51
GOKEX,2022-03-15,353.54,348.48,403.6,2022-03-22,403.6,14.16,1.43,WIN,14.16
GOKEX,2022-06-17,373.21,362.29,488.0,2022-06-20,362.29,30.76,2.93,LOSS,-2.93
GOKEX,2022-08-03,338.54,330.0,385.0,2022-08-04,330.0,13.72,2.52,LOSS,-2.52
